route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,110821532,Union Station,0,   0  4,976876
0,SA,110821533,Union Station,0,   0  1,976869
0,SA,110821534,Union Station,0,   0  5,976875
0,SA,110821535,Union Station,0,   0  7,976875
0,SA,110821536,Union Station,0,   0  9,976870
0,SA,110821537,Union Station,0,   0  8,976883
0,SA,110821538,Union Station,0,   0  5,976869
0,SA,110821539,Union Station,0,   0  4,976885
0,SA,110821540,Union Station,0,   0  1,976869
0,SA,110821541,Union Station,0,   0  6,976869
0,SA,110821542,Union Station,0,   0  8,976869
0,SA,110821543,Union Station,0,   0 11,976869
0,SA,110821544,Union Station,0,   0 10,976875
0,SA,110821545,Union Station,0,   0 10,976875
0,SA,110821546,Union Station,0,   0  3,976869
0,SA,110821547,Union Station,0,   0  2,976869
0,SA,110821548,Union Station,0,   0 10,976869
0,SA,110821549,Union Station,0,   0  8,976869
0,SA,110821550,Union Station,0,   0  2,976875
0,SA,110821551,Union Station,0,   0  8,976875
0,SA,110821552,Union Station,0,   0 11,976875
0,SA,110821553,Union Station,0,   0  1,976875
0,SA,110821554,Union Station,0,   0  9,976875
0,SA,110821555,Union Station,0,   0  8,976875
0,SA,110821556,Union Station,0,   0  5,976873
0,SA,110821557,Union Station,0,   0  5,976883
0,SA,110821558,Union Station,0,   0  4,976869
0,SA,110821559,Union Station,0,   0  5,976869
0,SA,110821560,Union Station,0,   0  1,976869
0,SA,110821561,Union Station,0,   0  4,976873
0,SA,110821562,Union Station,0,   0  8,976875
0,SA,110821563,Union Station,0,   0  6,976875
0,SA,110821564,Union Station,0,   0  3,976875
0,SA,110821565,Union Station,0,   0  4,976875
0,SA,110821566,Union Station,0,   0  6,976869
0,SA,110821567,Union Station,0,   0  3,976883
0,SA,110821568,Union Station,0,   0  3,976869
0,SA,110821569,Union Station,0,   0  7,976869
0,SA,110821570,Union Station,0,   0  5,976869
0,SA,110821571,Union Station,0,   0  2,976875
0,SA,110821572,Union Station,0,   0  9,976873
0,SA,110821573,Union Station,0,   0 11,976875
0,SA,110821574,Union Station,0,   0  1,976875
0,SA,110821575,Union Station,0,   0  6,976875
0,SA,110821576,Union Station,0,   0 10,976875
0,SA,110821577,Union Station,0,   0  4,976875
0,SA,110821578,Union Station,0,   0  5,976875
0,SA,110821579,Union Station,0,   0  4,976885
0,SA,110821580,Union Station,0,   0  3,976873
0,SA,110821581,Union Station,0,   0 11,976875
0,SA,110821582,Union Station,0,   0 10,976869
0,SA,110821583,Union Station,0,   0  8,976873
0,SA,110821584,Union Station,0,   0  9,976869
0,SA,110821585,Union Station,0,   0  6,976875
0,SA,110821586,Union Station,0,   0  3,976885
0,SA,110821587,Union Station,0,   0  2,976869
0,SA,110821588,Union Station,0,   0  4,976869
0,SA,110821589,Union Station,0,   0  8,976870
0,SA,110821590,Union Station,0,   0  9,976875
0,SA,110821591,Union Station,0,   0  3,976875
0,SA,110821592,Union Station,0,   0  4,976869
0,SA,110821593,Union Station,0,   0  5,976870
0,SA,110821594,Union Station,0,   0  6,976869
0,SA,110821595,Union Station,0,   0  3,976876
0,SA,110821596,Union Station,0,   0  4,976875
0,SA,110821597,Union Station,0,   0 10,976874
0,SA,110821598,Union Station,0,   0  1,976869
0,SA,110821599,Union Station,0,   0 11,976869
0,SA,110821600,Union Station,0,   0 10,976869
0,SA,110821601,Union Station,0,   0  7,976869
0,SA,110821602,Union Station,0,   0  9,976869
0,SA,110821603,Union Station,0,   0  7,976875
0,SA,110821604,Union Station,0,   0  7,976874
0,SA,110821605,Union Station,0,   0  2,976883
0,SA,110821606,Union Station,0,   0  7,976875
0,SA,110821607,Union Station,0,   0 11,976869
0,SA,110821608,Union Station,0,   0  9,976869
0,SA,110821609,Union Station,0,   0  3,976869
0,SA,110821610,Union Station,0,   0  2,976869
0,SA,110821611,Union Station,0,   0  7,976869
0,SA,110821612,Englewood Station,1,   0  2,976893
0,SA,110821613,Highlands Ranch,1,   0  2,976899
0,SA,110821614,Englewood Station,1,   0 10,976893
0,SA,110821615,Broadway Stn,1,   0  5,976911
0,SA,110821616,Highlands Ranch,1,   0  6,976899
0,SA,110821617,Highlands Ranch,1,   0  3,976899
0,SA,110821618,Highlands Ranch,1,   0  9,976899
0,SA,110821619,Highlands Ranch,1,   0  3,976899
0,SA,110821620,Highlands Ranch,1,   0  9,976899
0,SA,110821621,Highlands Ranch,1,   0  2,976897
0,SA,110821622,Englewood Station,1,   0 11,976893
0,SA,110821623,Highlands Ranch,1,   0  7,976899
0,SA,110821624,Broadway Stn,1,   0  9,976911
0,SA,110821625,Highlands Ranch,1,   0  1,976899
0,SA,110821626,Highlands Ranch,1,   0  5,976897
0,SA,110821627,Highlands Ranch,1,   0  9,976899
0,SA,110821628,Englewood Station,1,   0  3,976893
0,SA,110821629,Englewood Station,1,   0  8,976893
0,SA,110821630,Highlands Ranch,1,   0 10,976899
0,SA,110821631,Highlands Ranch,1,   0  8,976899
0,SA,110821632,Englewood Station,1,   0  6,976893
0,SA,110821633,Highlands Ranch,1,   0  6,976899
0,SA,110821634,Englewood Station,1,   0  4,976891
0,SA,110821635,Highlands Ranch,1,   0  2,976899
0,SA,110821636,Broadway Stn,1,   0  8,976911
0,SA,110821637,Highlands Ranch,1,   0  8,976899
0,SA,110821638,Highlands Ranch,1,   0 11,976899
0,SA,110821639,Highlands Ranch,1,   0 10,976899
0,SA,110821640,Englewood Station,1,   0  4,976893
0,SA,110821641,Englewood Station,1,   0  4,976893
0,SA,110821642,Highlands Ranch,1,   0  5,976899
0,SA,110821643,Englewood Station,1,   0  9,976893
0,SA,110821644,Englewood Station,1,   0  3,976893
0,SA,110821645,Highlands Ranch,1,   0  1,976899
0,SA,110821646,Englewood Station,1,   0  8,976893
0,SA,110821647,Highlands Ranch,1,   0  4,976897
0,SA,110821648,Highlands Ranch,1,   0  5,976899
0,SA,110821649,Englewood Station,1,   0  3,976891
0,SA,110821650,Englewood Station,1,   0  5,976893
0,SA,110821651,Englewood Station,1,   0  1,976893
0,SA,110821652,Englewood Station,1,   0  6,976893
0,SA,110821653,Highlands Ranch,1,   0  7,976899
0,SA,110821654,Highlands Ranch,1,   0  6,976899
0,SA,110821655,Broadway Stn,1,   0  1,976896
0,SA,110821656,Englewood Station,1,   0  9,976893
0,SA,110821657,Englewood Station,1,   0  3,976893
0,SA,110821658,Englewood Station,1,   0  2,976893
0,SA,110821659,Englewood Station,1,   0  4,976893
0,SA,110821660,Englewood Station,1,   0  5,976893
0,SA,110821661,Englewood Station,1,   0  1,976893
0,SA,110821662,Highlands Ranch,1,   0  5,976899
0,SA,110821663,Englewood Station,1,   0 10,976893
0,SA,110821664,Englewood Station,1,   0  4,976893
0,SA,110821665,Broadway Stn,1,   0 11,976896
0,SA,110821666,Broadway Stn,1,   0 10,976911
0,SA,110821667,Broadway Stn,1,   0  4,976911
0,SA,110821668,Highlands Ranch,1,   0  8,976899
0,SA,110821669,Highlands Ranch,1,   0  7,976899
0,SA,110821670,Broadway Stn,1,   0  3,976911
0,SA,110821671,Highlands Ranch,1,   0  8,976897
0,SA,110821672,Highlands Ranch,1,   0  3,976897
0,SA,110821673,Englewood Station,1,   0  8,976893
0,SA,110821674,Highlands Ranch,1,   0  2,976899
0,SA,110821675,Highlands Ranch,1,   0  4,976899
0,SA,110821676,Highlands Ranch,1,   0  5,976899
0,SA,110821677,Highlands Ranch,1,   0  1,976899
0,SA,110821678,Englewood Station,1,   0 11,976893
0,SA,110821679,Englewood Station,1,   0  6,976893
0,SA,110821680,Englewood Station,1,   0  7,976893
0,SA,110821681,Broadway Stn,1,   0  7,976911
0,SA,110821682,Highlands Ranch,1,   0 11,976899
0,SA,110821683,Highlands Ranch,1,   0  2,976899
0,SA,110821684,Highlands Ranch,1,   0 11,976899
0,SA,110821685,Highlands Ranch,1,   0 10,976899
0,SA,110821686,Highlands Ranch,1,   0  1,976899
0,SA,110821687,Highlands Ranch,1,   0  4,976899
0,SA,110821688,Highlands Ranch,1,   0  9,976899
0,SA,110821689,Englewood Station,1,   0  7,976893
0,SA,110821690,Highlands Ranch,1,   0  3,976899
0,SU,110821691,Union Station,0,   0  4,976869
0,SU,110821692,Union Station,0,   0  7,976876
0,SU,110821693,Union Station,0,   0  7,976875
0,SU,110821694,Union Station,0,   0  6,976875
0,SU,110821695,Union Station,0,   0  4,976870
0,SU,110821696,Union Station,0,   0  6,976870
0,SU,110821697,Union Station,0,   0 11,976869
0,SU,110821698,Union Station,0,   0 12,976876
0,SU,110821699,Union Station,0,   0  4,976875
0,SU,110821700,Union Station,0,   0  8,976869
0,SU,110821701,Union Station,0,   0 12,976875
0,SU,110821702,Union Station,0,   0  1,976875
0,SU,110821703,Union Station,0,   0  6,976869
0,SU,110821704,Union Station,0,   0  1,976870
0,SU,110821705,Union Station,0,   0 10,976869
0,SU,110821706,Union Station,0,   0  2,976875
0,SU,110821707,Union Station,0,   0  8,976869
0,SU,110821708,Union Station,0,   0 12,976869
0,SU,110821709,Union Station,0,   0  3,976869
0,SU,110821710,Union Station,0,   0  1,976869
0,SU,110821711,Union Station,0,   0  7,976869
0,SU,110821712,Union Station,0,   0  3,976875
0,SU,110821713,Union Station,0,   0  2,976883
0,SU,110821714,Union Station,0,   0  8,976869
0,SU,110821715,Union Station,0,   0  1,976869
0,SU,110821716,Union Station,0,   0  7,976869
0,SU,110821717,Union Station,0,   0  7,976869
0,SU,110821718,Union Station,0,   0 11,976875
0,SU,110821719,Union Station,0,   0 12,976885
0,SU,110821720,Union Station,0,   0  2,976869
0,SU,110821721,Union Station,0,   0  6,976869
0,SU,110821722,Union Station,0,   0  2,976869
0,SU,110821723,Union Station,0,   0  3,976869
0,SU,110821724,Union Station,0,   0  1,976869
0,SU,110821725,Union Station,0,   0  5,976875
0,SU,110821726,Union Station,0,   0  3,976875
0,SU,110821727,Union Station,0,   0  3,976883
0,SU,110821728,Union Station,0,   0 10,976869
0,SU,110821729,Union Station,0,   0  5,976869
0,SU,110821730,Union Station,0,   0  4,976885
0,SU,110821731,Union Station,0,   0  9,976869
0,SU,110821732,Union Station,0,   0 11,976869
0,SU,110821733,Union Station,0,   0  2,976870
0,SU,110821734,Union Station,0,   0  9,976875
0,SU,110821735,Union Station,0,   0  7,976875
0,SU,110821736,Union Station,0,   0 10,976875
0,SU,110821737,Union Station,0,   0  6,976883
0,SU,110821738,Union Station,0,   0  4,976869
0,SU,110821739,Union Station,0,   0  5,976869
0,SU,110821740,Union Station,0,   0  9,976869
0,SU,110821741,Union Station,0,   0  8,976875
0,SU,110821742,Union Station,0,   0  9,976873
0,SU,110821743,Union Station,0,   0  5,976873
0,SU,110821744,Union Station,0,   0  6,976875
0,SU,110821745,Union Station,0,   0  7,976875
0,SU,110821746,Union Station,0,   0  3,976869
0,SU,110821747,Union Station,0,   0  6,976869
0,SU,110821748,Union Station,0,   0  3,976869
0,SU,110821749,Union Station,0,   0  5,976869
0,SU,110821750,Union Station,0,   0  2,976875
0,SU,110821751,Union Station,0,   0  8,976875
0,SU,110821752,Union Station,0,   0  8,976870
0,SU,110821753,Union Station,0,   0  9,976875
0,SU,110821754,Union Station,0,   0  4,976875
0,SU,110821755,Union Station,0,   0  5,976875
0,SU,110821756,Union Station,0,   0  7,976885
0,SU,110821757,Highlands Ranch,1,   0  3,976899
0,SU,110821758,Englewood Station,1,   0  2,976893
0,SU,110821759,Highlands Ranch,1,   0  1,976899
0,SU,110821760,Highlands Ranch,1,   0  4,976897
0,SU,110821761,Highlands Ranch,1,   0  5,976899
0,SU,110821762,Englewood Station,1,   0 12,976891
0,SU,110821763,Englewood Station,1,   0  5,976893
0,SU,110821764,Englewood Station,1,   0  9,976893
0,SU,110821765,Highlands Ranch,1,   0  2,976899
0,SU,110821766,Englewood Station,1,   0  1,976893
0,SU,110821767,Broadway Stn,1,   0  5,976911
0,SU,110821768,Highlands Ranch,1,   0 11,976899
0,SU,110821769,Highlands Ranch,1,   0  6,976899
0,SU,110821770,Highlands Ranch,1,   0  7,976899
0,SU,110821771,Highlands Ranch,1,   0  6,976899
0,SU,110821772,Highlands Ranch,1,   0  7,976899
0,SU,110821773,Highlands Ranch,1,   0  2,976897
0,SU,110821774,Englewood Station,1,   0  8,976893
0,SU,110821775,Highlands Ranch,1,   0  3,976899
0,SU,110821776,Highlands Ranch,1,   0  9,976899
0,SU,110821777,Highlands Ranch,1,   0  6,976897
0,SU,110821778,Englewood Station,1,   0 10,976893
0,SU,110821779,Highlands Ranch,1,   0  8,976899
0,SU,110821780,Englewood Station,1,   0 12,976893
0,SU,110821781,Highlands Ranch,1,   0  1,976899
0,SU,110821782,Highlands Ranch,1,   0 10,976899
0,SU,110821783,Englewood Station,1,   0 11,976893
0,SU,110821784,Highlands Ranch,1,   0  5,976899
0,SU,110821785,Englewood Station,1,   0  7,976891
0,SU,110821786,Highlands Ranch,1,   0  2,976899
0,SU,110821787,Highlands Ranch,1,   0 10,976899
0,SU,110821788,Highlands Ranch,1,   0  8,976899
0,SU,110821789,Highlands Ranch,1,   0  1,976899
0,SU,110821790,Englewood Station,1,   0  4,976893
0,SU,110821791,Englewood Station,1,   0  7,976893
0,SU,110821792,Highlands Ranch,1,   0  6,976899
0,SU,110821793,Englewood Station,1,   0  7,976893
0,SU,110821794,Englewood Station,1,   0  6,976893
0,SU,110821795,Englewood Station,1,   0  2,976893
0,SU,110821796,Englewood Station,1,   0  4,976893
0,SU,110821797,Englewood Station,1,   0  7,976893
0,SU,110821798,Englewood Station,1,   0  6,976893
0,SU,110821799,Englewood Station,1,   0 11,976893
0,SU,110821800,Highlands Ranch,1,   0  3,976899
0,SU,110821801,Highlands Ranch,1,   0 11,976899
0,SU,110821802,Broadway Stn,1,   0  9,976911
0,SU,110821803,Englewood Station,1,   0  5,976893
0,SU,110821804,Highlands Ranch,1,   0  5,976899
0,SU,110821805,Englewood Station,1,   0 12,976893
0,SU,110821806,Englewood Station,1,   0  7,976893
0,SU,110821807,Highlands Ranch,1,   0  3,976899
0,SU,110821808,Highlands Ranch,1,   0  3,976899
0,SU,110821809,Highlands Ranch,1,   0  3,976897
0,SU,110821810,Highlands Ranch,1,   0  6,976899
0,SU,110821811,Englewood Station,1,   0 10,976893
0,SU,110821812,Highlands Ranch,1,   0  2,976899
0,SU,110821813,Highlands Ranch,1,   0  4,976899
0,SU,110821814,Highlands Ranch,1,   0  5,976899
0,SU,110821815,Highlands Ranch,1,   0  9,976899
0,SU,110821816,Englewood Station,1,   0  8,976893
0,SU,110821817,Englewood Station,1,   0  3,976893
0,SU,110821818,Highlands Ranch,1,   0  8,976899
0,SU,110821819,Highlands Ranch,1,   0  9,976899
0,SU,110821820,Highlands Ranch,1,   0  8,976899
0,SU,110821821,Highlands Ranch,1,   0 12,976899
0,SU,110821822,Highlands Ranch,1,   0  1,976899
0,SU,110821823,Highlands Ranch,1,   0  4,976899
0,SU,110821824,Highlands Ranch,1,   0  7,976899
0,SU,110821825,Englewood Station,1,   0  3,976893
0,WK,110821826,Union Station,0,   0  3,976869
0,WK,110821827,Union Station,0,   0 10,976875
0,WK,110821828,Union Station,0,   0  8,976875
0,WK,110821829,Union Station,0,   0 12,976875
0,WK,110821830,Union Station,0,   0  2,976880
0,WK,110821831,Union Station,0,   0 10,976875
0,WK,110821832,Union Station,0,   0  3,976869
0,WK,110821833,Union Station,0,   0 15,976875
0,WK,110821834,Union Station,0,   0 12,976875
0,WK,110821835,Union Station,0,   0 10,976875
0,WK,110821836,Union Station,0,   0  2,976869
0,WK,110821837,Union Station,0,   0  9,976873
0,WK,110821838,Union Station,0,   0  5,976873
0,WK,110821839,Union Station,0,   0 13,976873
0,WK,110821840,Union Station,0,   0  3,976875
0,WK,110821841,Union Station,0,   0  2,976869
0,WK,110821842,Union Station,0,   0  8,976874
0,WK,110821843,Union Station,0,   0  5,976873
0,WK,110821844,Union Station,0,   0  3,976869
0,WK,110821845,Union Station,0,   0  4,976869
0,WK,110821846,Union Station,0,   0 20,976875
0,WK,110821847,Union Station,0,   0 20,976873
0,WK,110821848,Union Station,0,   0 20,976873
0,WK,110821849,Union Station,0,   0  7,976875
0,WK,110821850,Union Station,0,   0 21,976875
0,WK,110821851,Union Station,0,   0 20,976873
0,WK,110821852,Union Station,0,   0 21,976873
0,WK,110821853,Union Station,0,   0  7,976869
0,WK,110821854,Union Station,0,   0  4,976869
0,WK,110821855,Union Station,0,   0  2,976869
0,WK,110821856,Union Station,0,   0  1,976869
0,WK,110821857,Union Station,0,   0  6,976869
0,WK,110821858,Union Station,0,   0 12,976869
0,WK,110821859,Union Station,0,   0  9,976875
0,WK,110821860,Union Station,0,   0 14,976873
0,WK,110821861,Union Station,0,   0 15,976875
0,WK,110821862,Union Station,0,   0  1,976873
0,WK,110821863,Union Station,0,   0  5,976869
0,WK,110821864,Union Station,0,   0 13,976869
0,WK,110821865,Union Station,0,   0  6,976873
0,WK,110821866,Union Station,0,   0  1,976875
0,WK,110821867,Union Station,0,   0  3,976869
0,WK,110821868,Union Station,0,   0 12,976870
0,WK,110821869,Union Station,0,   0 13,976873
0,WK,110821870,Union Station,0,   0  5,976873
0,WK,110821871,Union Station,0,   0  4,976875
0,WK,110821872,Union Station,0,   0  9,976869
0,WK,110821873,Union Station,0,   0 12,976869
0,WK,110821874,Union Station,0,   0 14,976869
0,WK,110821875,Union Station,0,   0  4,976869
0,WK,110821876,Union Station,0,   0  5,976875
0,WK,110821877,Union Station,0,   0  6,976869
0,WK,110821878,Union Station,0,   0  5,976876
0,WK,110821879,Union Station,0,   0  3,976870
0,WK,110821880,Union Station,0,   0  6,976875
0,WK,110821881,Union Station,0,   0  8,976875
0,WK,110821882,Union Station,0,   0 12,976875
0,WK,110821883,Union Station,0,   0 10,976869
0,WK,110821884,Union Station,0,  21 11,976887
0,WK,110821885,Union Station,0,   0  8,976872
0,WK,110821886,Union Station,0,   0  1,976870
0,WK,110821887,Union Station,0,   0 14,976874
0,WK,110821888,Union Station,0, 30L 60,976874
0,WK,110821889,Union Station,0,   0  7,976869
0,WK,110821890,Union Station,0,   0 15,976875
0,WK,110821891,Union Station,0,   0  2,976873
0,WK,110821892,Union Station,0,   0 13,976873
0,WK,110821893,Union Station,0,   0  8,976869
0,WK,110821894,Union Station,0,   0  4,976869
0,WK,110821895,Union Station,0,   0  2,976869
0,WK,110821896,Union Station,0,   0  1,976869
0,WK,110821897,Union Station,0,   0  2,976875
0,WK,110821898,Union Station,0,   0  1,976875
0,WK,110821899,Union Station,0,   0  3,976875
0,WK,110821900,Union Station,0,   0  4,976873
0,WK,110821901,Downtown,0,  48 18,976879
0,WK,110821902,Union Station,0,   0 13,976873
0,WK,110821903,Union Station,0,   0 15,976869
0,WK,110821904,Union Station,0,   0  5,976873
0,WK,110821905,Union Station,0,   0 12,976873
0,WK,110821906,Union Station,0,   0 20,976873
0,WK,110821907,Union Station,0,   0  5,976873
0,WK,110821908,Union Station,0,   0 13,976874
0,WK,110821909,Union Station,0,   0 23,976870
0,WK,110821910,Union Station,0,   0  9,976873
0,WK,110821911,Union Station,0,   0  2,976869
0,WK,110821912,Union Station,0,   0 10,976876
0,WK,110821913,Union Station,0,   0  5,976873
0,WK,110821914,Union Station,0,   0 14,976875
0,WK,110821915,Union Station,0,   0  6,976869
0,WK,110821916,Union Station,0,   0  7,976873
0,WK,110821917,Union Station,0,   0  9,976876
0,WK,110821918,Union Station,0,   0  5,976873
0,WK,110821919,Union Station,0,   0 13,976873
0,WK,110821920,Union Station,0,   0  9,976873
0,WK,110821921,Union Station,0,   0  7,976875
0,WK,110821922,Union Station,0,   0 12,976869
0,WK,110821923,Union Station,0,   0 20,976869
0,WK,110821924,Union Station,0,   0  3,976873
0,WK,110821925,Union Station,0,   0  1,976869
0,WK,110821926,Union Station,0,   0  8,976875
0,WK,110821927,Union Station,0,   0  9,976875
0,WK,110821928,Union Station,0,   0 10,976872
0,WK,110821929,Union Station,0,   0 21,976869
0,WK,110821930,Union Station,0,   0 13,976873
0,WK,110821931,Union Station,0,   0 20,976873
0,WK,110821932,Union Station,0,   0  5,976873
0,WK,110821933,Union Station,0,   0 13,976873
0,WK,110821934,Union Station,0,   0 14,976869
0,WK,110821935,Union Station,0,   0  1,976873
0,WK,110821936,Union Station,0,   0  5,976875
0,WK,110821937,Union Station,0,   0 15,976875
0,WK,110821938,Union Station,0,   0 13,976875
0,WK,110821939,Broadway Stn,1,   0  5,976911
0,WK,110821940,Broadway Stn,1,   0  8,976911
0,WK,110821941,Broadway Stn,1,   0 14,976911
0,WK,110821942,Broadway Stn,1,   0  4,976888
0,WK,110821943,Englewood Station,1,   0 21,976893
0,WK,110821944,Highlands Ranch,1,   0 14,976900
0,WK,110821945,Broadway Stn,1,   0 13,976911
0,WK,110821946,Englewood Station,1,   0  8,976894
0,WK,110821947,Englewood Station,1,   0 15,976894
0,WK,110821948,Broadway Stn,1,   0 13,976911
0,WK,110821949,Highlands Ranch,1,   0  7,976900
0,WK,110821950,Englewood Station,1,   0  5,976893
0,WK,110821951,Englewood Station,1,   0 15,976894
0,WK,110821952,Highlands Ranch,1,   0 12,976899
0,WK,110821953,Englewood Station,1,   0 20,976893
0,WK,110821954,Englewood Station,1,   0  8,976894
0,WK,110821955,Littleton Blvd,1,   0 21,976890
0,WK,110821956,Broadway Stn,1,   0 20,976911
0,WK,110821957,Broadway Stn,1,   0 13,976888
0,WK,110821958,Highlands Ranch,1,   0 15,976899
0,WK,110821959,Englewood Station,1,   0  9,976893
0,WK,110821960,Highlands Ranch,1,   0  5,976899
0,WK,110821961,Highlands Ranch,1,   0 13,976899
0,WK,110821962,Englewood Station,1,   0 14,976893
0,WK,110821963,Highlands Ranch,1,   0  2,976899
0,WK,110821964,Englewood Station,1,   0 10,976894
0,WK,110821965,Englewood Station,1,   0  8,976894
0,WK,110821966,Englewood Station,1,   0  9,976894
0,WK,110821967,Englewood Station,1,   0 10,976894
0,WK,110821968,Englewood Station,1,   0 12,976894
0,WK,110821969,Englewood Station,1,   0 12,976894
0,WK,110821970,Englewood Station,1,   0  5,976907
0,WK,110821971,Broadway Stn,1,   0  9,976888
0,WK,110821972,Broadway Stn,1,   0  5,976888
0,WK,110821973,Broadway Stn,1,   0  9,976888
0,WK,110821974,Highlands Ranch,1,   0 12,976900
0,WK,110821975,Englewood Station,1,   0  1,976907
0,WK,110821976,Englewood Station,1,   0 12,976894
0,WK,110821977,Broadway Stn,1,   0  5,976911
0,WK,110821978,Broadway Stn,1,   0  2,976911
0,WK,110821979,Broadway Stn,1,   0  5,976911
0,WK,110821980,Broadway Stn,1,   0 14,976911
0,WK,110821981,Englewood Station,1,   0 10,976893
0,WK,110821982,Englewood Station,1,   0  1,976893
0,WK,110821983,Highlands Ranch,1,   0  6,976899
0,WK,110821984,Broadway Stn,1,   0  5,976888
0,WK,110821985,Highlands Ranch,1,   0  4,976905
0,WK,110821986,Highlands Ranch,1,   0  2,976905
0,WK,110821987,Evans,1,   0 20,976903
0,WK,110821988,Broadway Stn,1,   0  7,976911
0,WK,110821989,Broadway Stn,1,   0 20,976911
0,WK,110821990,Broadway Stn,1,   0 13,976888
0,WK,110821991,Evans,1,   0 20,976903
0,WK,110821992,Highlands Ranch,1,   0  4,976899
0,WK,110821993,Highlands Ranch,1,   0 10,976899
0,WK,110821994,Highlands Ranch,1,   0  8,976899
0,WK,110821995,Highlands Ranch,1,   0  9,976899
0,WK,110821996,Highlands Ranch,1,   0  1,976899
0,WK,110821997,Highlands Ranch,1,   0 12,976899
0,WK,110821998,Highlands Ranch,1,   0 23,976899
0,WK,110821999,Highlands Ranch,1,   0  3,976899
0,WK,110822000,Broadway Stn,1,   0  3,976911
0,WK,110822001,Englewood Station,1,   0  5,976893
0,WK,110822002,Highlands Ranch,1,   0  4,976900
0,WK,110822003,Highlands Ranch,1,   0  2,976900
0,WK,110822004,Englewood Station,1,   0  7,976893
0,WK,110822005,Englewood Station,1,   0  3,976893
0,WK,110822006,Englewood Station,1,   0  6,976893
0,WK,110822007,Englewood Station,1,   0 15,976893
0,WK,110822008,Broadway Stn,1,   0 21,976911
0,WK,110822009,Broadway Stn,1,   0 13,976911
0,WK,110822010,Englewood Station,1,   0 15,976894
0,WK,110822011,Highlands Ranch,1,   0  3,976899
0,WK,110822012,Broadway Stn,1,   0 13,976888
0,WK,110822013,Broadway Stn,1,   0 20,976911
0,WK,110822014,Broadway Stn,1,   0 13,976888
0,WK,110822015,Littleton Blvd,1,   0  4,976890
0,WK,110822016,Highlands Ranch,1,   0  1,976899
0,WK,110822017,Highlands Ranch,1,   0 12,976899
0,WK,110822018,Highlands Ranch,1,   0 21,976899
0,WK,110822019,Highlands Ranch,1,   0  3,976899
0,WK,110822020,Highlands Ranch,1,   0  6,976899
0,WK,110822021,Broadway Stn,1,   0  5,976911
0,WK,110822022,Highlands Ranch,1,   0  4,976899
0,WK,110822023,Highlands Ranch,1,   0  1,976900
0,WK,110822024,Highlands Ranch,1,   0  3,976900
0,WK,110822025,Highlands Ranch,1,   0  6,976900
0,WK,110822026,Evans,1,   0 15,976903
0,WK,110822027,Highlands Ranch,1,   0 20,976900
0,WK,110822028,Broadway Stn,1,   0  1,976911
0,WK,110822029,Englewood Station,1,   0  2,976893
0,WK,110822030,Broadway Stn,1,   0  5,976888
0,WK,110822031,Broadway Stn,1,   0  9,976888
0,WK,110822032,Englewood Station,1,   0  2,976893
0,WK,110822033,Broadway Stn,1,   0  1,976888
0,WK,110822034,Broadway Stn,1,   0  5,976888
0,WK,110822035,Highlands Ranch,1,   0  2,976900
0,WK,110822036,Highlands Ranch,1,   0  1,976900
0,WK,110822037,Highlands Ranch,1,   0 14,976900
0,WK,110822038,Broadway Stn,1,   0  6,976888
0,WK,110822039,Highlands Ranch,1,   0  7,976900
0,WK,110822040,Highlands Ranch,1,   0  3,976900
0,WK,110822041,Highlands Ranch,1,   0  6,976900
0,WK,110822042,Highlands Ranch,1,   0  2,976899
0,WK,110822043,Broadway Stn,1,   0  7,976911
0,WK,110822044,Englewood Station,1,   0  4,976893
0,WK,110822045,Broadway Stn,1,   0 13,976911
0,WK,110822046,Englewood Station,1,   0 13,976893
0,WK,110822047,Englewood Station,1,   0  9,976894
0,WK,110822048,Englewood Station,1,   0 10,976894
0,WK,110822049,Broadway Stn,1,   0 12,976911
0,WK,110822050,Highlands Ranch,1,   0 20,976899
0L,WK,110822051,Civic Center,0,  0L 64,976914
0L,WK,110822052,Civic Center,0,  0L 54,976913
0L,WK,110822053,Civic Center,0,  0L 62,976913
0L,WK,110822054,Colfax via Lincoln,0,  0L 73,976920
0L,WK,110822055,Civic Center,0,  0L 59,976913
0L,WK,110822056,Civic Center,0,  0L 59,976914
0L,WK,110822057,Civic Center,0,  0L 66,976914
0L,WK,110822058,Civic Center,0,  0L 42,976914
0L,WK,110822059,Civic Center,0,  0L 56,976914
0L,WK,110822060,Civic Center,0,  0L 63,976913
0L,WK,110822061,Civic Center,0,  0L 64,976914
0L,WK,110822062,Civic Center,0,  0L 42,976914
0L,WK,110822063,Civic Center,0,  0L 54,976914
0L,WK,110822064,Civic Center,0,  0L 64,976914
0L,WK,110822065,Civic Center,0,  0L 63,976914
0L,WK,110822066,Civic Center,0,  0L 65,976914
0L,WK,110822067,Civic Center,0,  0L 58,976914
0L,WK,110822068,Civic Center,0,  0L 42,976914
0L,WK,110822069,Civic Center,0,  0L 44,976912
0L,WK,110822070,Civic Center,0,  0L 58,976914
0L,WK,110822071,Civic Center,0,  0L 66,976912
0L,WK,110822072,Civic Center,0,  0L 42,976912
0L,WK,110822073,Colfax via Lincoln,0,  0L 93,976917
0L,WK,110822074,Colfax via Lincoln,0,  0L 91,976917
0L,WK,110822075,Civic Center,0,  0L 44,976914
